153,3218622;1762,025066;21252,98127;258212,5729;3138421,813;38140850,91;463521415,1;5633114886;68458517096;8,31967E+11;1,01108E+13;1,22875E+14;1,49329E+15;1,81477E+16;2,20547E+17;2,68028E+18;3,25731E+19;3,95856E+20;4,81079E+21;5,84649E+22;7,10516E+23;8,63481E+24;1,04938E+26;1,27529E+27;1,54985E+28;1,88351E+29;2,28901E+30;2,7818E+31;3,38069E+32;4,1085E+33;4,99301E+34;6,06794E+35;7,37429E+36;8,96188E+37;1,08913E+39;1,3236E+40
166,0361491;1892,33341;22872,76961;278119,0941;3379983,575;41076503,78;499196535,2;6066671089;73727467982;8,96E+11;1,0889E+13;1,32332E+14;1,60822E+15;1,95445E+16;2,37521E+17;2,88657E+18;3,50801E+19;4,26323E+20;5,18105E+21;6,29647E+22;7,65201E+23;9,29939E+24;1,13014E+26;1,37345E+27;1,66913E+28;2,02848E+29;2,46518E+30;2,9959E+31;3,64088E+32;4,42472E+33;5,3773E+34;6,53497E+35;7,94186E+36;9,65164E+37;1,17295E+39;1,42547E+40
154,3964281;1836,356525;22478,0394;273384,0629;3322346,514;40375493,93;490678383;5963151010;72469402720;8,80711E+11;1,07032E+13;1,30074E+14;1,58078E+15;1,9211E+16;2,33468E+17;2,83731E+18;3,44815E+19;4,19049E+20;5,09264E+21;6,18903E+22;7,52144E+23;9,14071E+24;1,11086E+26;1,35001E+27;1,64065E+28;1,99386E+29;2,42312E+30;2,94478E+31;3,57876E+32;4,34922E+33;5,28555E+34;6,42346E+35;7,80634E+36;9,48695E+37;1,15294E+39;1,40115E+40
179,9406504;2134,509977;26017,37798;316119,8715;3841917,083;46690066,28;567418584,9;6895764003;83803327859;1,01845E+12;1,23771E+13;1,50417E+14;1,828E+15;2,22155E+16;2,69982E+17;3,28105E+18;3,98742E+19;4,84586E+20;5,88911E+21;7,15696E+22;8,69777E+23;1,05703E+25;1,28459E+26;1,56115E+27;1,89724E+28;2,3057E+29;2,80208E+30;3,40533E+31;4,13846E+32;5,02942E+33;6,11218E+34;7,42806E+35;9,02722E+36;1,09707E+38;1,33325E+39;1,62028E+40
166,8163875;1897,122102;22981,31844;279462,6577;3396746,335;41279882,49;501668822,7;6096716226;74092604543;9,00438E+11;1,09429E+13;1,32988E+14;1,61618E+15;1,96413E+16;2,38698E+17;2,90086E+18;3,52538E+19;4,28435E+20;5,20671E+21;6,32765E+22;7,68991E+23;9,34545E+24;1,13574E+26;1,38025E+27;1,6774E+28;2,03852E+29;2,47739E+30;3,01074E+31;3,65891E+32;4,44663E+33;5,40393E+34;6,56733E+35;7,98119E+36;9,69944E+37;1,17876E+39;1,43253E+40
172,1625804;2042,155658;24966,00858;303415,7978;3687133,865;44809062,96;544559030;6617955555;80427157131;9,77421E+11;1,18785E+13;1,44357E+14;1,75436E+15;2,13205E+16;2,59105E+17;3,14887E+18;3,82678E+19;4,65064E+20;5,65186E+21;6,86863E+22;8,34736E+23;1,01444E+25;1,23284E+26;1,49826E+27;1,82081E+28;2,21281E+29;2,6892E+30;3,26814E+31;3,97173E+32;4,8268E+33;5,86594E+34;7,12881E+35;8,66354E+36;1,05287E+38;1,27954E+39;1,55501E+40
142,4638239;1535,628466;18791,08902;228642,7877;2778980,288;33772458,91;410432005,3;4987927479;60617636384;7,36678E+11;8,95276E+12;1,08802E+14;1,32225E+15;1,60692E+16;1,95286E+17;2,37329E+18;2,88423E+19;3,50517E+20;4,25979E+21;5,17686E+22;6,29137E+23;7,64582E+24;9,29187E+25;1,12923E+27;1,37234E+28;1,66778E+29;2,02684E+30;2,46319E+31;2,99348E+32;3,63794E+33;4,42114E+34;5,37295E+35;6,52968E+36;7,93544E+37;9,64383E+38;1,172E+40
130,4294522;1558,588524;19228,87223;233569,2974;2838632,342;34496780,34;419235663,3;5094915736;61917853375;7,5248E+11;9,14479E+12;1,11135E+14;1,35061E+15;1,64138E+16;1,99475E+17;2,4242E+18;2,9461E+19;3,58035E+20;4,35116E+21;5,2879E+22;6,42632E+23;7,80982E+24;9,49118E+25;1,15345E+27;1,40177E+28;1,70356E+29;2,07031E+30;2,51602E+31;3,05769E+32;3,71597E+33;4,51597E+34;5,4882E+35;6,66974E+36;8,10565E+37;9,85069E+38;1,19714E+40
128,4964746;1552,269177;19024,13842;231697,6599;2815532,69;34216603,55;415829389,8;5053521784;61414795435;7,46366E+11;9,07049E+12;1,10232E+14;1,33964E+15;1,62805E+16;1,97855E+17;2,4045E+18;2,92216E+19;3,55126E+20;4,3158E+21;5,24494E+22;6,37411E+23;7,74637E+24;9,41407E+25;1,14408E+27;1,39038E+28;1,68972E+29;2,05349E+30;2,49558E+31;3,03285E+32;3,68578E+33;4,47928E+34;5,44361E+35;6,61555E+36;8,03979E+37;9,77065E+38;1,18741E+40
144,9017444;1852,777816;22521,30885;273806,2114;3327313,385;40436817,46;491423237,8;5972203788;72579417609;8,82048E+11;1,07194E+13;1,30272E+14;1,58318E+15;1,92401E+16;2,33823E+17;2,84162E+18;3,45338E+19;4,19685E+20;5,10038E+21;6,19842E+22;7,53286E+23;9,15459E+24;1,11255E+26;1,35206E+27;1,64314E+28;1,99689E+29;2,4268E+30;2,94925E+31;3,58419E+32;4,35582E+33;5,29357E+34;6,43321E+35;7,81819E+36;9,50135E+37;1,15469E+39;1,40328E+40
142,6662213;1771,934913;21256,97231;258499,6074;3141269,611;38176026,48;463947591,1;5638296398;68521484542;8,32733E+11;1,01201E+13;1,22988E+14;1,49466E+15;1,81644E+16;2,2075E+17;2,68274E+18;3,2603E+19;3,9622E+20;4,81521E+21;5,85187E+22;7,1117E+23;8,64275E+24;1,05034E+26;1,27647E+27;1,55127E+28;1,88524E+29;2,29111E+30;2,78436E+31;3,3838E+32;4,11228E+33;4,9976E+34;6,07352E+35;7,38108E+36;8,97013E+37;1,09013E+39;1,32482E+40
